,doc_id,sentence
8008,469,in scholastic skies!
8009,469,""
8010,469,"low amid that glad belles lettres"
8011,469,"grant that we may stand,"
8012,469,"stars, amid profound galaxies—"
8013,469,"at that grand ""right hand""!"
8014,470,120
8015,470,""
8016,470,"if this is ""fading"""
8017,470,"oh let me immediately ""fade""!"
8018,470,"if this is ""dying"""
8019,470,"bury me, in such a shroud of red!"
8020,470,"if this is ""sleep,"""
8021,470,"on such a night"
8022,470,"how proud to shut the eye!"
8023,470,"good evening, gentle fellow men!"
8024,470,peacock presumes to die!
8025,471,29
8026,471,""
8027,471,"if those i loved were lost"
8028,471,"the crier's voice would tell me—"
8029,471,"if those i loved were found"
8030,471,the bells of ghent would ring—
8031,471,""
8032,471,"did those i loved repose"
8033,471,"the daisy would impel me,"
8034,471,"philip—when bewildered"
8035,471,bore his riddle in!
8036,472,407
8037,472,""
8038,472,"if what we could—were what we would—"
8039,472,"criterion—be small—"
8040,472,"it is the ultimate of talk—"
8041,472,the impotence to tell—
8042,473,"if you were coming in the fall,"
8043,473,"i'd brush the summer by"
8044,473,"with half a smile and half a spum,"
8045,473,"as housewives do a fly,"
8046,473,""
8047,473,"if i could see you in a year,"
8048,473,"i'd wind the months in balls,"
8049,473,"and put them each in separate drawers,"
8050,473,"until their time befalls,"
8051,473,""
8052,473,"if only centuries delayed,"
8053,473,"i'd count them on my hand,"
8054,473,"subtracting till my fingers dropped"
8055,473,"into van diemen's land,"
8056,473,""
8057,473,"if certain, when this life was out,"
8058,473,"that yours and mine should be,"
8059,473,"i'd toss it yonder like a rind,"
8060,473,"and taste eternity,"
8061,473,""
8062,473,"but now, all ignorant of the length"
8063,473,"of time's uncertain wing,"
8064,473,"it goads me, like the goblin bee,"
8065,473,"that will not state its sting,"
8066,474,292
8067,474,""
8068,474,"if your nerve, deny you—"
8069,474,"go above your nerve—"
8070,474,"he can lean against the grave,"
8071,474,if he fear to swerve—
8072,474,""
8073,474,"that's a steady posture—"
8074,474,"never any bend"
8075,474,"held of those brass arms—"
8076,474,best giant made—
8077,474,""
8078,474,"if your soul seesaw—"
8079,474,"lift the flesh door—"
8080,474,"the poltroon wants oxygen—"
8081,474,nothing more—
8082,475,838
8083,475,""
8084,475,"impossibility, like wine"
8085,475,"exhilarates the man"
8086,475,"who tastes it; possibility"
8087,475,is flavorless—combine
8088,475,""
8089,475,"a chance's faintest tincture"
8090,475,"and in the former dram"
8091,475,"enchantment makes ingredient"
8092,475,as certainly as doom—
8093,476,169
8094,476,""
8095,476,"in ebon box, when years have flown"
8096,476,"to reverently peer,"
8097,476,"wiping away the velvet dust"
8098,476,summers have sprinkled there!
8099,476,""
8100,476,"to hold a letter to the light—"
8101,476,"grown tawny now, with time—"
8102,476,"to con the faded syllables"
8103,476,that quickened us like wine!
8104,476,""
8105,476,"perhaps a flower's shrivelled check"
8106,476,"among its stores to find—"
8107,476,"plucked far away, some morning—"
8108,476,by gallant—mouldering hand!
8109,476,""
8110,476,"a curl, perhaps, from foreheads"
8111,476,"our constancy forgot—"
8112,476,"perhaps, an antique trinket—"
8113,476,in vanished fashions set!
8114,476,""
8115,476,"and then to lay them quiet back—"
8116,476,"and go about its care—"
8117,476,"as if the little ebon box"
8118,476,were none of our affair!
8119,477,614
8120,477,""
8121,477,"in falling timbers buried—"
8122,477,"there breathed a man—"
8123,477,"outside—the spades—were plying—"
8124,477,the lungs—within—
8125,477,""
8126,477,"could he—know—they sought him—"
8127,477,"could they—know—he breathed—"
8128,477,"horrid sand partition—"
8129,477,neither—could be heard—
8130,477,""
8131,477,"never slacked the diggers—"
8132,477,"but when spades had done—"
8133,477,"oh, reward of anguish,"
8134,477,it was dying—then—
8135,477,""
8136,477,"many things—are fruitless—"
8137,477,"'tis a baffling earth—"
8138,477,"but there is no gratitude"
8139,477,like the grace—of death—
8140,478,124
8141,478,""
8142,478,"in lands i never saw—they say"
8143,478,"immortal alps look down—"
8144,478,"whose bonnets touch the firmament—"
8145,478,whose sandals touch the town—
8146,478,""
8147,478,"meek at whose everlasting feet"
8148,478,"a myriad daisy play—"
8149,478,"which, sir, are you and which am i"
8150,478,upon an august day?
8151,479,117
8152,479,""
8153,479,"in rags mysterious as these"
8154,479,"the shining courtiers go—"
8155,479,"veiling the purple, and the plumes—"
8156,479,"veiling the ermine so,"
8157,479,""
8158,479,"smiling, as they request an alms—"
8159,479,"at some imposing door!"
8160,479,"smiling when we walk barefoot"
8161,479,upon their golden floor!
8162,480,1670
8163,480,""
8164,480,"in winter in my room"
8165,480,"i came upon a worm—"
8166,480,"pink, lank and warm—"
8167,480,"but as he was a worm"
8168,480,"and worms presume"
8169,480,"not quite with him at home—"
8170,480,"secured him by a string"
8171,480,"to something neighboring"
8172,480,"and went along,"
8173,480,""
8174,480,"a trifle afterward"
8175,480,"a thing occurred"
8176,480,"i'd not believe it if i heard"
8177,480,"but state with creeping blood—"
8178,480,"a snake with mottles rare"
8179,480,"surveyed my chamber floor"
8180,480,"in feature as the worm before"
8181,480,but ringed with power—
8182,480,""
8183,480,"the very string with which"
8184,480,"i tied him—too"
8185,480,"when he was mean and new"
8186,480,that string was there—
8187,480,""
8188,480,"i shrank—""how fair you are""!"
8189,480,"propitiation's claw—"
8190,480,"""afraid,"" he hissed"
8191,480,"""of me""?"
8192,480,"""no cordiality""—"
8193,480,"he fathomed me—"
8194,480,"then to a rhythm slim"
8195,480,"secreted in his form"
8196,480,"as patterns swim"
8197,480,"projected him,"
8198,480,""
8199,480,"that time i flew"
8200,480,"both eyes his way"
8201,480,"lest he pursue"
8202,480,"nor ever ceased to run"
8203,480,"till in a distant town"
8204,480,"towns on from mine"
8205,480,"i set me down"
8206,480,"this was a dream,"
8207,481,582
8208,481,""
8209,481,"inconceivably solemn!"
8210,481,"things go gay"
8211,481,"pierce—by the very press"
8212,481,of imagery—
8213,481,""
8214,481,"their far parades—order on the eye"
8215,481,"with a mute pomp—"
8216,481,a pleading pageantry—
8217,481,""
8218,481,"flags, are a brave sight—"
8219,481,"but no true eye"
8220,481,"ever went by one—"
8221,481,steadily—
8222,481,""
8223,481,"music's triumphant—"
8224,481,"but the fine ear"
8225,481,"winces with delight"
8226,481,are drums too near—
8227,482,340
8228,482,""
8229,482,"is bliss then, such abyss,"
8230,482,"i must not put my foot amiss"
8231,482,for fear i spoil my shoe?
8232,482,""
8233,482,"i'd rather suit my foot"
8234,482,"than save my boot—"
8235,482,"for yet to buy another pair"
8236,482,"is possible,"
8237,482,at any store—
8238,482,""
8239,482,"but bliss, is sold just once,"
8240,482,"the patent lost"
8241,482,"none buy it any more—"
8242,482,"say, foot, decide the point—"
8243,482,"the lady cross, or not?"
8244,482,verdict for boot!
8245,483,417
8246,483,""
8247,483,"is it dead—find it—"
8248,483,"out of sound—out of sight—"
8249,483,"""happy""? which is wiser—"
8250,483,"you, or the wind?"
8251,483,"""conscious""? won't you ask that—"
8252,483,of the low ground?
8253,483,""
8254,483,"""homesick""? many met it—"
8255,483,"even through them—this"
8256,483,"cannot testify—"
8257,483,themself—as dumb—
8258,484,218
8259,484,""
8260,484,"is it true, dear sue?"
8261,484,"are there two?"
8262,484,"i shouldn't like to come"
8263,484,"for fear of joggling him!"
8264,484,"if i could shut him up"
8265,484,"in a coffee cup,"
8266,484,"or tie him to a pin"
8267,484,"till i got in—"
8268,484,"or make him fast"
8269,484,"to ""toby's"" fist—"
8270,484,hist! whist! i'd come!
8271,485,978
8272,485,""
8273,485,"it bloomed and dropt, a single noon—"
8274,485,"the flower—distinct and red—"
8275,485,"i, passing, thought another noon"
8276,485,another in its stead
8277,485,""
8278,485,"will equal glow, and thought no more"
8279,485,"but came another day"
8280,485,"to find the species disappeared—"
8281,485,the same locality—
8282,485,""
8283,485,"the sun in place—no other fraud"
8284,485,"on nature's perfect sum—"
8285,485,"had i but lingered yesterday—"
8286,485,was my retrieveless blame—
8287,485,""
8288,485,"much flowers of this and further zones"
8289,485,"have perished in my hands"
8290,485,"for seeking its resemblance—"
8291,485,but unapproached it stands—
8292,485,""
8293,485,"the single flower of the earth"
8294,485,"that i, in passing by"
8295,485,"unconscious was—great nature's face"
8296,485,passed infinite by me—
8297,486,"it can't be ""summer""!"
8298,486,"that—got through!"
8299,486,"it's early—yet—for ""spring""!"
8300,486,"there's that long town of white—to cross—"
8301,486,"before the blackbirds sing!"
8302,486,"it can't be ""dying""!"
8303,486,"it's too rouge—"
8304,486,"the dead shall go in white—"
8305,486,"so sunset shuts my question down"
8306,486,with cuffs of chrysolite!
8307,487,584
8308,487,""
8309,487,"it ceased to hurt me, though so slow"
8310,487,"i could not feel the anguish go—"
8311,487,"but only knew by looking back—"
8312,487,that something—had benumbed the track—
8313,487,""
8314,487,"nor when it altered, i could say,"
8315,487,"for i had worn it, every day,"
8316,487,"as constant as the childish frock—"
8317,487,"i hung upon the peg, at night,"
8318,487,""
8319,487,"but not the grief—that nestled close"
8320,487,"as needles—ladies softly press"
8321,487,"to cushions cheeks—"
8322,487,to keep their place—
8323,487,""
8324,487,"nor what consoled it, i could trace—"
8325,487,"except, whereas 'twas wilderness—"
8326,487,it's better—almost peace—
8327,488,39
8328,488,""
8329,488,"it did not surprise me—"
8330,488,"so i said—or thought—"
8331,488,"she will stir her pinions"
8332,488,"and the nest forgot,"
8333,488,""
8334,488,"traverse broader forests—"
8335,488,"build in gayer boughs,"
8336,488,"breathe in ear more modern"
8337,488,god's old fashioned vows—
8338,488,""
8339,488,"this was but a birdling—"
8340,488,"what and if it be"
8341,488,"one within my bosom"
8342,488,had departed me?
8343,488,""
8344,488,"this was but a story—"
8345,488,"what and if indeed"
8346,488,"there were just such coffin"
8347,488,in the heart instead?
8348,489,426
8349,489,""
8350,489,"it don't sound so terrible—quite—as it did—"
8351,489,"i run it over—""dead"", brain, ""dead,"""
8352,489,"put it in latin—left of my school—"
8353,489,"seems it don't shriek so—under rule,"
8354,489,""
8355,489,"turn it, a little—full in the face"
